created_at,edge_type,src_party,src_wing,dst_party,dst_wing,src_account,dst_account,full_text
2019-05-22 12:53:48+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,IsraeliPM,"לא הכל זה קץ הדמוקרטיה. מינויי שרים וסגני שרים וחוקי חסינות הם גרועים ומיותרים, אבל חוק ההתגברות עליו מדבר מיקי זוהר באמת יהווה פגיעה אנושה בדמוקרטיה וימנע בסופו של דבר מבתי המשפט להגן על זכויות אזרח בסיסיות בפני מערכות המדינה. הוא המסוכן שבשינויים שמתכננת ממשלת נתניהו החמישית. https://t.co/BzIZpDcX1b"
2019-05-22 12:53:48+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,netanyahu,"לא הכל זה קץ הדמוקרטיה. מינויי שרים וסגני שרים וחוקי חסינות הם גרועים ומיותרים, אבל חוק ההתגברות עליו מדבר מיקי זוהר באמת יהווה פגיעה אנושה בדמוקרטיה וימנע בסופו של דבר מבתי המשפט להגן על זכויות אזרח בסיסיות בפני מערכות המדינה. הוא המסוכן שבשינויים שמתכננת ממשלת נתניהו החמישית. https://t.co/BzIZpDcX1b"
2019-05-21 08:28:21+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,zoharm7,עכשיו בועדה המיוחדת להגדלת המספר השרים סגלוביץ׳: יש ראה״מ שעומדות מולו טענות חמורות. מיקי זוהר: לדעתך יואב. לדעתי הן לא חמורות.  להזכירכם אנחנו מדברים על אישום בשוחד. בוקר טוב
2019-05-20 20:08:52+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,IsraeliPM,"הקואליציה אישרה בקריאה ראשונה הערב הצעת חוק שתאפשר למנות כמות בלתי מוגבלת של שרים וסגנים הכל בשביל לרצות שותפות קואליציוניות שביבי יתן להן הכל בתמורה לחסינות מפניי העמדה לדין. אשכרה יהיה בסוף סגן שר חלל, או משהו מגוחך לא פחות. אם זה לא היה עצוב זה היה מצחיק. שבת בערב הפגנה ראשונה"
2019-05-20 20:08:52+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,netanyahu,"הקואליציה אישרה בקריאה ראשונה הערב הצעת חוק שתאפשר למנות כמות בלתי מוגבלת של שרים וסגנים הכל בשביל לרצות שותפות קואליציוניות שביבי יתן להן הכל בתמורה לחסינות מפניי העמדה לדין. אשכרה יהיה בסוף סגן שר חלל, או משהו מגוחך לא פחות. אם זה לא היה עצוב זה היה מצחיק. שבת בערב הפגנה ראשונה"
2019-05-18 20:44:52+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,IsraeliPM,עכשיו רק תזכרו שאת ההפקה המטורפת הזו העמיד התאגיד מול ממשלה עוינת שרק תוקעת מקלות בגלגלים ומפנה את הגב. זה כמובן לא יפריע לנתניהו לגזור על זה קופון בנאום הבא בחו״ל  https://t.co/lreMwkYcN7
2019-05-18 20:44:52+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,netanyahu,עכשיו רק תזכרו שאת ההפקה המטורפת הזו העמיד התאגיד מול ממשלה עוינת שרק תוקעת מקלות בגלגלים ומפנה את הגב. זה כמובן לא יפריע לנתניהו לגזור על זה קופון בנאום הבא בחו״ל  https://t.co/lreMwkYcN7
2019-05-17 13:33:08+00:00,quoted_status,Blue and White,Center,Ichud Hayamin,Right,asafzamir,bezalelsm,"בצלאל, אחרי שהשוות בין הדוד שלי, חתן פרס ישראל ואביר איכות השלטון לבין אנס, כבר אין מילים. הלוואי והיית מבין את משמעות המילה דמוקרטיה כפי שהוא מבין אותה. הלוואי והיית תורם לה כפי שהוא תרם לה. אצלך דמוקרטיה היא רק רצון הרוב. בלי הגנה על מעוטים ובלי פיקוח וביקורת. קיצר בלי דמוקרטיה https://t.co/i4Y3qllFUq"
2019-05-17 13:33:08+00:00,free_mentions,Blue and White,Center,Avoda,Left,asafzamir,Syechimovich,"בצלאל, אחרי שהשוות בין הדוד שלי, חתן פרס ישראל ואביר איכות השלטון לבין אנס, כבר אין מילים. הלוואי והיית מבין את משמעות המילה דמוקרטיה כפי שהוא מבין אותה. הלוואי והיית תורם לה כפי שהוא תרם לה. אצלך דמוקרטיה היא רק רצון הרוב. בלי הגנה על מעוטים ובלי פיקוח וביקורת. קיצר בלי דמוקרטיה https://t.co/i4Y3qllFUq"
2019-05-11 10:11:36+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,IsraeliPM,"הבוקר בשבתרבות בקריית אונו, אבי בטלהיים סיכם חלק בשיחה איתי באומרו שיש שני דברים שתמיד מנצחים בסוף וזה ביבי נתניהו ורון חולדאי ואני ביקשתי להוסיף שיש דבר שלישי שתמיד מנצח בסוף וזה פחמימות. https://t.co/nSn7PHwCN8"
2019-05-11 10:11:36+00:00,free_mentions,Blue and White,Center,Likud,Right,asafzamir,netanyahu,"הבוקר בשבתרבות בקריית אונו, אבי בטלהיים סיכם חלק בשיחה איתי באומרו שיש שני דברים שתמיד מנצחים בסוף וזה ביבי נתניהו ורון חולדאי ואני ביקשתי להוסיף שיש דבר שלישי שתמיד מנצח בסוף וזה פחמימות. https://t.co/nSn7PHwCN8"
2019-04-30 19:14:32+00:00,free_mentions,Blue and White,Center,Avoda,Left,asafzamir,Syechimovich,"זו תהיה כנסת מאתגרת. ניאבק כדי להגן על הדמוקרטיה, על בית המשפט ועל שלטון החוק. כמו כן, יהיו מדי פעם גם סטוריז של מאיה מהכנסת ואוסף הבובות שלי ימשיך לככב באינסטגרם. הרגלים ישנים וזה... (אל תדאגו, לא בטוויטר) https://t.co/ykPEuEKlM7"
2019-04-16 17:10:05+00:00,free_mentions,Blue and White,Center,Yamin Hadash,Right,asafzamir,naftalibennett,"אני לא מסכים עם נפתלי בנט על הרבה דברים, אבל הייתי במצבו בבחירות מוניציפליות פעם, נברתי בקלסרים ובשקים מלאי פתקי הצבעה ובבתי משפט בכדי להילחם על עוד מנדט ואני לא יכול שלא להעריך את מאבקו העיקש בימים האחרונים ובלקיחת האחריות האישית שלו בסופו."
2019-04-15 20:04:57+00:00,free_mentions,Blue and White,Center,Yamin Hadash,Right,asafzamir,Ayelet__Shaked,יומולדת 88 לדוד יצחק בבית הוריי.  לא נצפו בקהל: יריב לוין ואיילת שקד. https://t.co/QDMN9ZCdID
2019-05-29 21:09:11+00:00,free_mentions,Blue and White,Center,Likud,Right,ashkenazi2019,IsraeliPM,ביבי מצביע עם טיבי. https://t.co/G8Iyp6BNC8
2019-05-29 21:09:11+00:00,free_mentions,Blue and White,Center,Likud,Right,ashkenazi2019,netanyahu,ביבי מצביע עם טיבי. https://t.co/G8Iyp6BNC8
2019-05-29 21:09:11+00:00,free_mentions,Blue and White,Center,Hadash Taal,Left,ashkenazi2019,Ahmad_tibi,ביבי מצביע עם טיבי. https://t.co/G8Iyp6BNC8
2019-05-21 17:13:13+00:00,user_mentions,Blue and White,Center,Ichud Hayamin,Right,ashkenazi2019,bezalelsm,@YairNetanyahu @aviadglickman @bezalelsm יאיר אפשר לקבל את הכתובת החדשה  של הפוסיקט ?
2019-05-14 14:53:48+00:00,free_mentions,Blue and White,Center,Blue and White,Center,ashkenazi2019,ashkenazi2019,"גבי אשכנזי בנאום הבכורה כחבר כנסת: ""אף אדם אינו מעל החוק - גם אם הוא ראש הממשלה"" https://t.co/mQbr1QBzFI"
2019-04-15 15:41:27+00:00,free_mentions,Blue and White,Center,Blue and White,Center,ashkenazi2019,ashkenazi2019,"גבי אשכנזי הבוקר בבית הנשיא: ""אנחנו מאוד גאים בהישג. אנו מרגישים מחויבים לציבור של יותר מ-1.1 מיליון מצביעים שנתנו בנו אמון. נמשיך לשרת אותם כמו את כל עם ישראל. במסגרת הזאת ננסה לאחות, לתקן, לרפא חלק מהדברים שהנשיא הזכיר ודברים אחרים שלא הזכרת"". https://t.co/7NuV4VS1dO"
2019-05-29 09:41:10+00:00,free_mentions,Israel Betenu,Right,Culanu,Right,avidareli,KahlonMoshe,את כחלון הם תוקפים מהבוקר על כך ששינה את דעתו. ליברמן תחת אחת המתקפות הקשות ביותר שנראו פה על כך שאינו מוכן להתפשר ולשנות את דעתו.. לצביעות התרגלנו אבל תהיו עקביים לפחות..
2019-05-29 04:03:06+00:00,user_mentions,Israel Betenu,Right,Avoda,Left,avidareli,Ayeletnnv,@Ayeletnnv @akivanovick את חסרה בכנסת!
2019-05-28 05:36:36+00:00,free_mentions,Israel Betenu,Right,Likud,Right,avidareli,IsraeliPM,היום תתכנס מזכירות הליכוד לאשר שריונים חדשים ברשימת הליכוד לכנסת.   על ההתבטלות של נתניהו בפני החרדים ישלמו חברי רשימת הליכוד!  שולח להם חיבוק ענק.
2019-05-28 05:36:36+00:00,free_mentions,Israel Betenu,Right,Likud,Right,avidareli,netanyahu,היום תתכנס מזכירות הליכוד לאשר שריונים חדשים ברשימת הליכוד לכנסת.   על ההתבטלות של נתניהו בפני החרדים ישלמו חברי רשימת הליכוד!  שולח להם חיבוק ענק.
2019-05-27 19:32:22+00:00,free_mentions,Israel Betenu,Right,Likud,Right,avidareli,zoharm7,מדהים. לא פחות מדהים. מיקי זוהר ראה שהוא לא מצליח להעביר את התאריך לבחירות שנתנו לו הסיעות החרדיות ולכן נעל את הישיבה ללא הסכמה על תאריך. גם את תאריך הבחירות החרדים מכתיבים לליכוד. מדהים!
2019-05-27 19:32:22+00:00,free_mentions,Israel Betenu,Right,Likud,Right,avidareli,Likud_Party,מדהים. לא פחות מדהים. מיקי זוהר ראה שהוא לא מצליח להעביר את התאריך לבחירות שנתנו לו הסיעות החרדיות ולכן נעל את הישיבה ללא הסכמה על תאריך. גם את תאריך הבחירות החרדים מכתיבים לליכוד. מדהים!
2019-05-26 11:08:09+00:00,free_mentions,Israel Betenu,Right,Israel Betenu,Right,avidareli,Beytenu,"פעילי כחול לבן הגיעו הבוקר להפגין מול ביתי. איפה הם היו בארבע השנים האחרונות? מה עשו למען הציבור החילוני בישראל? ישראל ביתנו תילחם למען הציבור החילוני מתוך הממשלה או מחוצה לה. נשמור על ישראל ערכית ודמוקרטית. חברים יקרים מכחול לבן, תדאגו לציבור שבחר בכם. אל תטיפו לנו מהי דמוקרטיה https://t.co/tIVIQwWDGK"
2019-05-26 11:08:09+00:00,free_mentions,Israel Betenu,Right,Blue and White,Center,avidareli,BlueWhite2019,"פעילי כחול לבן הגיעו הבוקר להפגין מול ביתי. איפה הם היו בארבע השנים האחרונות? מה עשו למען הציבור החילוני בישראל? ישראל ביתנו תילחם למען הציבור החילוני מתוך הממשלה או מחוצה לה. נשמור על ישראל ערכית ודמוקרטית. חברים יקרים מכחול לבן, תדאגו לציבור שבחר בכם. אל תטיפו לנו מהי דמוקרטיה https://t.co/tIVIQwWDGK"
2019-05-26 11:08:09+00:00,free_mentions,Israel Betenu,Right,Blue and White,Center,avidareli,Kachollavan19,"פעילי כחול לבן הגיעו הבוקר להפגין מול ביתי. איפה הם היו בארבע השנים האחרונות? מה עשו למען הציבור החילוני בישראל? ישראל ביתנו תילחם למען הציבור החילוני מתוך הממשלה או מחוצה לה. נשמור על ישראל ערכית ודמוקרטית. חברים יקרים מכחול לבן, תדאגו לציבור שבחר בכם. אל תטיפו לנו מהי דמוקרטיה https://t.co/tIVIQwWDGK"
2019-05-26 04:12:43+00:00,user_mentions,Israel Betenu,Right,Israel Betenu,Right,avidareli,Beytenu,לא נאפשר לחרדים להלביש על מדינה שלמה שטריימל!  ישראל @Beytenu הציבה מספר מצומצם של דרישות על מנת להיות חלק ממשלת ימין בראשות נתניהו. לא נתפשר על דרישות אלו במילימטר! https://t.co/cjefzxqnWx
2019-05-26 04:12:43+00:00,free_mentions,Israel Betenu,Right,Likud,Right,avidareli,IsraeliPM,לא נאפשר לחרדים להלביש על מדינה שלמה שטריימל!  ישראל @Beytenu הציבה מספר מצומצם של דרישות על מנת להיות חלק ממשלת ימין בראשות נתניהו. לא נתפשר על דרישות אלו במילימטר! https://t.co/cjefzxqnWx
2019-05-26 04:12:43+00:00,free_mentions,Israel Betenu,Right,Likud,Right,avidareli,netanyahu,לא נאפשר לחרדים להלביש על מדינה שלמה שטריימל!  ישראל @Beytenu הציבה מספר מצומצם של דרישות על מנת להיות חלק ממשלת ימין בראשות נתניהו. לא נתפשר על דרישות אלו במילימטר! https://t.co/cjefzxqnWx
2019-05-22 08:29:23+00:00,free_mentions,Israel Betenu,Right,Avoda,Left,avidareli,Syechimovich,"חבר שלי, ח""כ יבגני סובה, נואם את נאום הבכורה שלו בכנסת. עלה לישראל בגיל 20 וכעת חבר כנסת, לאחר קרירה תקשורתית מפוארת. כל הכבוד יבגני https://t.co/erGgaNtfn9"
2019-05-21 14:15:40+00:00,free_mentions,Israel Betenu,Right,Blue and White,Center,avidareli,cohen_meirav,"נאום הבכורה של ח""כ מירב כהן @Cohen_merav ירושלמית, ערכית, שדאגה ותדאג לאלה שנפלו קורבן בידיהם של נוכלים. גרמה לנו לדמוע.... מדהימה!!! https://t.co/DS6GUcQLyr"
